user_id,account_create_month,purchase_month,purchase_count
5515,2024-03-01,2024-05-01,3
5516,2024-04-01,2024-05-01,5
5517,2023-11-01,2023-12-01,1
5518,2023-12-01,2023-12-31,1
5518,2023-12-01,2024-01-01,3
5519,2023-12-01,2023-12-31,1
5519,2023-12-01,2024-01-01,4
5520,2024-01-01,2024-01-31,1
5520,2024-01-01,2024-03-01,5
5521,2024-02-01,2024-03-02,1
5521,2024-02-01,2024-04-01,1
5521,2024-02-01,2024-05-01,1
5522,2024-03-01,2024-03-31,1
5522,2024-03-01,2024-04-01,1
5522,2024-03-01,2024-05-01,4
5523,2024-04-01,2024-05-01,1
5524,2023-11-01,2023-12-01,5
5525,2023-12-01,2023-12-31,1
5525,2023-12-01,2024-01-01,2
5526,2023-12-01,2023-12-31,1
5526,2023-12-01,2024-01-01,3
5527,2024-01-01,2024-01-31,1
5527,2024-01-01,2024-03-01,2
5528,2024-02-01,2024-03-02,1
5528,2024-02-01,2024-04-01,1
5528,2024-02-01,2024-05-01,4
5529,2024-03-01,2024-03-31,1
5529,2024-03-01,2024-04-01,1
5529,2024-03-01,2024-05-01,3
5530,2024-04-01,2024-05-01,4
5531,2023-11-01,2023-12-01,5
5532,2023-12-01,2023-12-31,1
5532,2023-12-01,2024-01-01,5
5533,2023-12-01,2023-12-31,1
5533,2023-12-01,2024-01-01,5
5534,2024-01-01,2024-01-31,1
5534,2024-01-01,2024-03-01,5
5535,2024-02-01,2024-03-02,1
5535,2024-02-01,2024-04-01,1
5535,2024-02-01,2024-05-01,1
5536,2024-03-01,2024-03-31,1
5536,2024-03-01,2024-04-01,1
5536,2024-03-01,2024-05-01,1
5537,2024-04-01,2024-05-01,4
5538,2023-11-01,2023-12-01,6
5539,2023-12-01,2023-12-31,1
5539,2023-12-01,2024-01-01,2
5540,2023-12-01,2023-12-31,1
5540,2023-12-01,2024-01-01,5
5541,2024-01-01,2024-01-31,1
5541,2024-01-01,2024-03-01,2
5542,2024-02-01,2024-03-02,1
5543,2024-03-01,2024-03-31,1
5543,2024-03-01,2024-04-01,1
5543,2024-03-01,2024-05-01,1
5544,2024-04-01,2024-05-01,1
5545,2023-11-01,2023-12-01,4
5546,2023-12-01,2023-12-31,1
5546,2023-12-01,2024-01-01,5
5547,2023-12-01,2023-12-31,1
5547,2023-12-01,2024-01-01,2
5548,2024-01-01,2024-01-31,1
5548,2024-01-01,2024-03-01,5
5549,2024-02-01,2024-03-02,1
5549,2024-02-01,2024-04-01,1
5549,2024-02-01,2024-05-01,1
5550,2024-03-01,2024-03-31,1
5550,2024-03-01,2024-04-01,1
5550,2024-03-01,2024-05-01,1
5551,2024-04-01,2024-05-01,6
5552,2023-11-01,2023-12-01,5
5553,2023-12-01,2023-12-31,1
5553,2023-12-01,2024-01-01,2
5554,2023-12-01,2023-12-31,1
5554,2023-12-01,2024-01-01,5
5555,2024-01-01,2024-01-31,1
5555,2024-01-01,2024-03-01,5
5556,2024-02-01,2024-03-02,1
5556,2024-02-01,2024-04-01,1
5556,2024-02-01,2024-05-01,1
5557,2024-03-01,2024-03-31,1
5557,2024-03-01,2024-04-01,1
5557,2024-03-01,2024-05-01,2
5558,2024-04-01,2024-05-01,3
5559,2023-11-01,2023-12-01,3
5560,2023-12-01,2023-12-31,1
5560,2023-12-01,2024-01-01,5
5561,2023-12-01,2023-12-31,1
5561,2023-12-01,2024-01-01,2
5562,2024-01-01,2024-01-31,1
5563,2024-02-01,2024-03-02,1
5563,2024-02-01,2024-04-01,1
5563,2024-02-01,2024-05-01,1
5564,2024-03-01,2024-03-31,1
5565,2024-04-01,2024-05-01,6
5566,2023-11-01,2023-12-01,3
5567,2023-12-01,2023-12-31,1
5567,2023-12-01,2024-01-01,3
5568,2023-12-01,2023-12-31,1
5568,2023-12-01,2024-01-01,3
5569,2024-01-01,2024-01-31,1
5569,2024-01-01,2024-03-01,2
5570,2024-02-01,2024-03-02,1
5570,2024-02-01,2024-04-01,1
5570,2024-02-01,2024-05-01,4
5571,2024-03-01,2024-03-31,1
5571,2024-03-01,2024-04-01,1
5571,2024-03-01,2024-05-01,2
5572,2024-04-01,2024-05-01,5
5573,2023-11-01,2023-12-01,3
5574,2023-12-01,2023-12-31,1
5574,2023-12-01,2024-01-01,3
5575,2023-12-01,2023-12-31,1
5575,2023-12-01,2024-01-01,4
5576,2024-01-01,2024-01-31,1
5576,2024-01-01,2024-03-01,5
5577,2024-02-01,2024-03-02,1
5577,2024-02-01,2024-04-01,1
5577,2024-02-01,2024-05-01,1
5578,2024-03-01,2024-03-31,1
5579,2024-04-01,2024-05-01,3
5580,2023-11-01,2023-12-01,3
5581,2023-12-01,2023-12-31,1
5581,2023-12-01,2024-01-01,3
5582,2023-12-01,2023-12-31,1
5582,2023-12-01,2024-01-01,2
5583,2024-01-01,2024-01-31,1
5583,2024-01-01,2024-03-01,2
5584,2024-02-01,2024-03-02,1
5584,2024-02-01,2024-04-01,1
5584,2024-02-01,2024-05-01,3
5585,2024-03-01,2024-03-31,1
5585,2024-03-01,2024-04-01,1
5585,2024-03-01,2024-05-01,4
5586,2024-04-01,2024-05-01,3
5587,2023-11-01,2023-12-01,1
5588,2023-12-01,2023-12-31,1
5588,2023-12-01,2024-01-01,2
5589,2023-12-01,2023-12-31,1
5589,2023-12-01,2024-01-01,2
5590,2024-01-01,2024-01-31,1
5591,2024-02-01,2024-03-02,1
5591,2024-02-01,2024-04-01,1
5591,2024-02-01,2024-05-01,2
5592,2024-03-01,2024-03-31,1
5592,2024-03-01,2024-04-01,1
5592,2024-03-01,2024-05-01,4
5593,2024-04-01,2024-05-01,4
5594,2023-11-01,2023-12-01,6
5595,2023-12-01,2023-12-31,1
5595,2023-12-01,2024-01-01,5
5596,2023-12-01,2023-12-31,1
5596,2023-12-01,2024-01-01,2
5597,2024-01-01,2024-01-31,1
5597,2024-01-01,2024-03-01,2
5598,2024-02-01,2024-03-02,1
5598,2024-02-01,2024-04-01,1
5598,2024-02-01,2024-05-01,4
5599,2024-03-01,2024-03-31,1
5600,2024-04-01,2024-05-01,3
5601,2023-11-01,2023-12-01,3
5602,2023-12-01,2023-12-31,1
5602,2023-12-01,2024-01-01,2
5603,2023-12-01,2023-12-31,1
5603,2023-12-01,2024-01-01,2
5604,2024-01-01,2024-01-31,1
5604,2024-01-01,2024-03-01,4
5605,2024-02-01,2024-03-02,1
5606,2024-03-01,2024-03-31,1
5606,2024-03-01,2024-04-01,1
5606,2024-03-01,2024-05-01,3
5607,2024-04-01,2024-05-01,1
5608,2023-11-01,2023-12-01,3
5609,2023-12-01,2023-12-31,1
5609,2023-12-01,2024-01-01,3
5610,2023-12-01,2023-12-31,1
5610,2023-12-01,2024-01-01,5
5611,2024-01-01,2024-01-31,1
5611,2024-01-01,2024-03-01,2
5612,2024-02-01,2024-03-02,1
5612,2024-02-01,2024-04-01,1
5612,2024-02-01,2024-05-01,2
5613,2024-03-01,2024-03-31,1
5613,2024-03-01,2024-04-01,1
5613,2024-03-01,2024-05-01,4
5614,2024-04-01,2024-05-01,1
5615,2023-11-01,2023-12-01,3
5616,2023-12-01,2023-12-31,1
5617,2023-12-01,2023-12-31,1
5617,2023-12-01,2024-01-01,5
5618,2024-01-01,2024-01-31,1
5618,2024-01-01,2024-03-01,2
5619,2024-02-01,2024-03-02,1
5619,2024-02-01,2024-04-01,1
5619,2024-02-01,2024-05-01,1
5620,2024-03-01,2024-03-31,1
5620,2024-03-01,2024-04-01,1
5620,2024-03-01,2024-05-01,1
5621,2024-04-01,2024-05-01,3
5622,2023-11-01,2023-12-01,3
5623,2023-12-01,2023-12-31,1
5623,2023-12-01,2024-01-01,5
5624,2023-12-01,2023-12-31,1
5624,2023-12-01,2024-01-01,3
5625,2024-01-01,2024-01-31,1
5625,2024-01-01,2024-03-01,5
5626,2024-02-01,2024-03-02,1
5626,2024-02-01,2024-04-01,1
5626,2024-02-01,2024-05-01,4
5627,2024-03-01,2024-03-31,1
5627,2024-03-01,2024-04-01,1
5627,2024-03-01,2024-05-01,4
5628,2024-04-01,2024-05-01,6
5629,2023-11-01,2023-12-01,3
5630,2023-12-01,2023-12-31,1
5630,2023-12-01,2024-01-01,2
5631,2023-12-01,2023-12-31,1
5631,2023-12-01,2024-01-01,3
5632,2024-01-01,2024-01-31,1
5632,2024-01-01,2024-03-01,2
5633,2024-02-01,2024-03-02,1
5633,2024-02-01,2024-04-01,1
5633,2024-02-01,2024-05-01,2
5634,2024-03-01,2024-03-31,1
5635,2024-04-01,2024-05-01,6
5636,2023-11-01,2023-12-01,3
5637,2023-12-01,2023-12-31,1
5637,2023-12-01,2024-01-01,2
5638,2023-12-01,2023-12-31,1
5638,2023-12-01,2024-01-01,2
5639,2024-01-01,2024-01-31,1
5639,2024-01-01,2024-03-01,5
5640,2024-02-01,2024-03-02,1
5640,2024-02-01,2024-04-01,1
5640,2024-02-01,2024-05-01,2
5641,2024-03-01,2024-03-31,1
5641,2024-03-01,2024-04-01,1
5641,2024-03-01,2024-05-01,1
5642,2024-04-01,2024-05-01,4
5643,2023-11-01,2023-12-01,6
5644,2023-12-01,2023-12-31,1
5644,2023-12-01,2024-01-01,3
5645,2023-12-01,2023-12-31,1
5645,2023-12-01,2024-01-01,2
5646,2024-01-01,2024-01-31,1
5646,2024-01-01,2024-03-01,3
5647,2024-02-01,2024-03-02,1
5647,2024-02-01,2024-04-01,1
5647,2024-02-01,2024-05-01,2
5648,2024-03-01,2024-03-31,1
5648,2024-03-01,2024-04-01,1
5648,2024-03-01,2024-05-01,1
5649,2024-04-01,2024-05-01,1
5650,2023-11-01,2023-12-01,6
5651,2023-12-01,2023-12-31,1
5652,2023-12-01,2023-12-31,1
5652,2023-12-01,2024-01-01,5
5653,2024-01-01,2024-01-31,1
5653,2024-01-01,2024-03-01,3
5654,2024-02-01,2024-03-02,1
5654,2024-02-01,2024-04-01,1
5654,2024-02-01,2024-05-01,1
5655,2024-03-01,2024-03-31,1
5655,2024-03-01,2024-04-01,1
5655,2024-03-01,2024-05-01,3
5656,2024-04-01,2024-05-01,4
5657,2023-11-01,2023-12-01,6
5658,2023-12-01,2023-12-31,1
5658,2023-12-01,2024-01-01,2
5659,2023-12-01,2023-12-31,1
5659,2023-12-01,2024-01-01,5
5660,2024-01-01,2024-01-31,1
5660,2024-01-01,2024-03-01,2
5661,2024-02-01,2024-03-02,1
5661,2024-02-01,2024-04-01,1
5661,2024-02-01,2024-05-01,4
5662,2024-03-01,2024-03-31,1
5662,2024-03-01,2024-04-01,1
5662,2024-03-01,2024-05-01,1
5663,2024-04-01,2024-05-01,3
5664,2023-11-01,2023-12-01,3
5665,2023-12-01,2023-12-31,1
5665,2023-12-01,2024-01-01,2
5666,2023-12-01,2023-12-31,1
5666,2023-12-01,2024-01-01,2
5667,2024-01-01,2024-01-31,1
5667,2024-01-01,2024-03-01,5
5668,2024-02-01,2024-03-02,1
5668,2024-02-01,2024-04-01,1
5668,2024-02-01,2024-05-01,3
5669,2024-03-01,2024-03-31,1
5670,2024-04-01,2024-05-01,6
5671,2023-11-01,2023-12-01,3
5672,2023-12-01,2023-12-31,1
5672,2023-12-01,2024-01-01,3
5673,2023-12-01,2023-12-31,1
5673,2023-12-01,2024-01-01,2
5674,2024-01-01,2024-01-31,1
5674,2024-01-01,2024-03-01,4
5675,2024-02-01,2024-03-02,1
5675,2024-02-01,2024-04-01,1
5675,2024-02-01,2024-05-01,1
5676,2024-03-01,2024-03-31,1
5676,2024-03-01,2024-04-01,1
5676,2024-03-01,2024-05-01,1
5677,2024-04-01,2024-05-01,3
5678,2023-11-01,2023-12-01,6
5679,2023-12-01,2023-12-31,1
5679,2023-12-01,2024-01-01,2
5680,2023-12-01,2023-12-31,1
5680,2023-12-01,2024-01-01,2
5681,2024-01-01,2024-01-31,1
5681,2024-01-01,2024-03-01,2
5682,2024-02-01,2024-03-02,1
5682,2024-02-01,2024-04-01,1
5682,2024-02-01,2024-05-01,4
5683,2024-03-01,2024-03-31,1
5683,2024-03-01,2024-04-01,1
5683,2024-03-01,2024-05-01,2
5684,2024-04-01,2024-05-01,1
5685,2023-11-01,2023-12-01,6
5686,2023-12-01,2023-12-31,1
5686,2023-12-01,2024-01-01,2
5687,2023-12-01,2023-12-31,1
5688,2024-01-01,2024-01-31,1
5688,2024-01-01,2024-03-01,2
5689,2024-02-01,2024-03-02,1
5689,2024-02-01,2024-04-01,1
5689,2024-02-01,2024-05-01,1
5690,2024-03-01,2024-03-31,1
5690,2024-03-01,2024-04-01,1
5690,2024-03-01,2024-05-01,2
5691,2024-04-01,2024-05-01,3
5692,2023-11-01,2023-12-01,6
5693,2023-12-01,2023-12-31,1
5693,2023-12-01,2024-01-01,2
5694,2023-12-01,2023-12-31,1
5694,2023-12-01,2024-01-01,2
5695,2024-01-01,2024-01-31,1
5695,2024-01-01,2024-03-01,5
5696,2024-02-01,2024-03-02,1
5696,2024-02-01,2024-04-01,1
5696,2024-02-01,2024-05-01,4
5697,2024-03-01,2024-03-31,1
5697,2024-03-01,2024-04-01,1
5697,2024-03-01,2024-05-01,3
5698,2024-04-01,2024-05-01,4
5699,2023-11-01,2023-12-01,4
5700,2023-12-01,2023-12-31,1
5700,2023-12-01,2024-01-01,5
5701,2023-12-01,2023-12-31,1
5701,2023-12-01,2024-01-01,4
5702,2024-01-01,2024-01-31,1
5702,2024-01-01,2024-03-01,5
5703,2024-02-01,2024-03-02,1
5704,2024-03-01,2024-03-31,1
5704,2024-03-01,2024-04-01,1
5704,2024-03-01,2024-05-01,3
5705,2024-04-01,2024-05-01,3
5706,2023-11-01,2023-12-01,4
5707,2023-12-01,2023-12-31,1
5707,2023-12-01,2024-01-01,2
5708,2023-12-01,2023-12-31,1
5708,2023-12-01,2024-01-01,2
5709,2024-01-01,2024-01-31,1
5709,2024-01-01,2024-03-01,4
5710,2024-02-01,2024-03-02,1
5710,2024-02-01,2024-04-01,1
5710,2024-02-01,2024-05-01,3
5711,2024-03-01,2024-03-31,1
5711,2024-03-01,2024-04-01,1
5711,2024-03-01,2024-05-01,2
5712,2024-04-01,2024-05-01,3
5713,2023-11-01,2023-12-01,3
5714,2023-12-01,2023-12-31,1
5714,2023-12-01,2024-01-01,3
5715,2023-12-01,2023-12-31,1
5715,2023-12-01,2024-01-01,2
5716,2024-01-01,2024-01-31,1
5716,2024-01-01,2024-03-01,2
5717,2024-02-01,2024-03-02,1
5717,2024-02-01,2024-04-01,1
5717,2024-02-01,2024-05-01,2
5718,2024-03-01,2024-03-31,1
5718,2024-03-01,2024-04-01,1
5718,2024-03-01,2024-05-01,1
5719,2024-04-01,2024-05-01,3
5720,2023-11-01,2023-12-01,6
5721,2023-12-01,2023-12-31,1
5721,2023-12-01,2024-01-01,5
5722,2023-12-01,2023-12-31,1
5723,2024-01-01,2024-01-31,1
5723,2024-01-01,2024-03-01,5
5724,2024-02-01,2024-03-02,1
5724,2024-02-01,2024-04-01,1
5724,2024-02-01,2024-05-01,3
5725,2024-03-01,2024-03-31,1
5725,2024-03-01,2024-04-01,1
5725,2024-03-01,2024-05-01,2
5726,2024-04-01,2024-05-01,5
5727,2023-11-01,2023-12-01,3
5728,2023-12-01,2023-12-31,1
5728,2023-12-01,2024-01-01,2
5729,2023-12-01,2023-12-31,1
5729,2023-12-01,2024-01-01,3
5730,2024-01-01,2024-01-31,1
5730,2024-01-01,2024-03-01,4
5731,2024-02-01,2024-03-02,1
5731,2024-02-01,2024-04-01,1
5731,2024-02-01,2024-05-01,1
5732,2024-03-01,2024-03-31,1
5732,2024-03-01,2024-04-01,1
5732,2024-03-01,2024-05-01,2
5733,2024-04-01,2024-05-01,4
5734,2023-11-01,2023-12-01,4
5735,2023-12-01,2023-12-31,1
5735,2023-12-01,2024-01-01,3
5736,2023-12-01,2023-12-31,1
5737,2024-01-01,2024-01-31,1
5738,2024-02-01,2024-03-02,1
5738,2024-02-01,2024-04-01,1
5738,2024-02-01,2024-05-01,2
5739,2024-03-01,2024-03-31,1
5739,2024-03-01,2024-04-01,1
5739,2024-03-01,2024-05-01,1
5740,2024-04-01,2024-05-01,4
5741,2023-11-01,2023-12-01,5
5742,2023-12-01,2023-12-31,1
5742,2023-12-01,2024-01-01,2
5743,2023-12-01,2023-12-31,1
5743,2023-12-01,2024-01-01,2
5744,2024-01-01,2024-01-31,1
5744,2024-01-01,2024-03-01,2
5745,2024-02-01,2024-03-02,1
5745,2024-02-01,2024-04-01,1
5745,2024-02-01,2024-05-01,2
5746,2024-03-01,2024-03-31,1
5746,2024-03-01,2024-04-01,1
5746,2024-03-01,2024-05-01,3
5747,2024-04-01,2024-05-01,4
5748,2023-11-01,2023-12-01,4
5749,2023-12-01,2023-12-31,1
5749,2023-12-01,2024-01-01,5
5750,2023-12-01,2023-12-31,1
5750,2023-12-01,2024-01-01,5
5751,2024-01-01,2024-01-31,1
5751,2024-01-01,2024-03-01,2
5752,2024-02-01,2024-03-02,1
5752,2024-02-01,2024-04-01,1
5752,2024-02-01,2024-05-01,2
5753,2024-03-01,2024-03-31,1
5753,2024-03-01,2024-04-01,1
5753,2024-03-01,2024-05-01,4
5754,2024-04-01,2024-05-01,3
5755,2023-11-01,2023-12-01,6
5756,2023-12-01,2023-12-31,1
5756,2023-12-01,2024-01-01,2
5757,2023-12-01,2023-12-31,1
5757,2023-12-01,2024-01-01,5
5758,2024-01-01,2024-01-31,1
5758,2024-01-01,2024-03-01,2
5759,2024-02-01,2024-03-02,1
5759,2024-02-01,2024-04-01,1
5759,2024-02-01,2024-05-01,1
5760,2024-03-01,2024-03-31,1
5760,2024-03-01,2024-04-01,1
5760,2024-03-01,2024-05-01,4
5761,2024-04-01,2024-05-01,6
5762,2023-11-01,2023-12-01,3
5763,2023-12-01,2023-12-31,1
5763,2023-12-01,2024-01-01,2
5764,2023-12-01,2023-12-31,1
5764,2023-12-01,2024-01-01,5
5765,2024-01-01,2024-01-31,1
5765,2024-01-01,2024-03-01,5
5766,2024-02-01,2024-03-02,1
5766,2024-02-01,2024-04-01,1
5766,2024-02-01,2024-05-01,1
5767,2024-03-01,2024-03-31,1
5767,2024-03-01,2024-04-01,1
5767,2024-03-01,2024-05-01,3
5768,2024-04-01,2024-05-01,3
5769,2023-11-01,2023-12-01,3
5770,2023-12-01,2023-12-31,1
5770,2023-12-01,2024-01-01,3
5771,2023-12-01,2023-12-31,1
5771,2023-12-01,2024-01-01,2
5772,2024-01-01,2024-01-31,1
5772,2024-01-01,2024-03-01,5
5773,2024-02-01,2024-03-02,1
5773,2024-02-01,2024-04-01,1
5773,2024-02-01,2024-05-01,4
5774,2024-03-01,2024-03-31,1
5774,2024-03-01,2024-04-01,1
5774,2024-03-01,2024-05-01,1
5775,2024-04-01,2024-05-01,3
5776,2023-11-01,2023-12-01,3
5777,2023-12-01,2023-12-31,1
5777,2023-12-01,2024-01-01,5
5778,2023-12-01,2023-12-31,1
5778,2023-12-01,2024-01-01,3
5779,2024-01-01,2024-01-31,1
5780,2024-02-01,2024-03-02,1
5780,2024-02-01,2024-04-01,1
5780,2024-02-01,2024-05-01,1
5781,2024-03-01,2024-03-31,1
5781,2024-03-01,2024-04-01,1
5781,2024-03-01,2024-05-01,2
5782,2024-04-01,2024-05-01,3
5783,2023-11-01,2023-12-01,5
5784,2023-12-01,2023-12-31,1
5784,2023-12-01,2024-01-01,5
5785,2023-12-01,2023-12-31,1
5785,2023-12-01,2024-01-01,5
5786,2024-01-01,2024-01-31,1
5786,2024-01-01,2024-03-01,2
5787,2024-02-01,2024-03-02,1
5787,2024-02-01,2024-04-01,1
5787,2024-02-01,2024-05-01,2
5788,2024-03-01,2024-03-31,1
5788,2024-03-01,2024-04-01,1
5788,2024-03-01,2024-05-01,3
5789,2024-04-01,2024-05-01,6
5790,2023-11-01,2023-12-01,5
5791,2023-12-01,2023-12-31,1
5791,2023-12-01,2024-01-01,5
5792,2023-12-01,2023-12-31,1
5792,2023-12-01,2024-01-01,3
5793,2024-01-01,2024-01-31,1
5793,2024-01-01,2024-03-01,5
5794,2024-02-01,2024-03-02,1
5794,2024-02-01,2024-04-01,1
5794,2024-02-01,2024-05-01,2
5795,2024-03-01,2024-03-31,1
5795,2024-03-01,2024-04-01,1
5795,2024-03-01,2024-05-01,1
5796,2024-04-01,2024-05-01,6
5797,2023-11-01,2023-12-01,4
5798,2023-12-01,2023-12-31,1
5799,2023-12-01,2023-12-31,1
5799,2023-12-01,2024-01-01,2
5800,2024-01-01,2024-01-31,1
5800,2024-01-01,2024-03-01,2
5801,2024-02-01,2024-03-02,1
5801,2024-02-01,2024-04-01,1
5801,2024-02-01,2024-05-01,2
5802,2024-03-01,2024-03-31,1
5802,2024-03-01,2024-04-01,1
5802,2024-03-01,2024-05-01,2
5803,2024-04-01,2024-05-01,6
5804,2023-11-01,2023-12-01,3
5805,2023-12-01,2023-12-31,1
5805,2023-12-01,2024-01-01,2
5806,2023-12-01,2023-12-31,1
5806,2023-12-01,2024-01-01,5
5807,2024-01-01,2024-01-31,1
5807,2024-01-01,2024-03-01,3
5808,2024-02-01,2024-03-02,1
5808,2024-02-01,2024-04-01,1
5808,2024-02-01,2024-05-01,3
5809,2024-03-01,2024-03-31,1
5809,2024-03-01,2024-04-01,1
5809,2024-03-01,2024-05-01,1
5810,2024-04-01,2024-05-01,3
5811,2023-11-01,2023-12-01,5
5812,2023-12-01,2023-12-31,1
5812,2023-12-01,2024-01-01,3
5813,2023-12-01,2023-12-31,1
5813,2023-12-01,2024-01-01,2
5814,2024-01-01,2024-01-31,1
5815,2024-02-01,2024-03-02,1
5815,2024-02-01,2024-04-01,1
5815,2024-02-01,2024-05-01,1
5816,2024-03-01,2024-03-31,1
5816,2024-03-01,2024-04-01,1
5816,2024-03-01,2024-05-01,3
5817,2024-04-01,2024-05-01,6
5818,2023-11-01,2023-12-01,1
5819,2023-12-01,2023-12-31,1
5820,2023-12-01,2023-12-31,1
5820,2023-12-01,2024-01-01,5
5821,2024-01-01,2024-01-31,1
5821,2024-01-01,2024-03-01,4
5822,2024-02-01,2024-03-02,1
5823,2024-03-01,2024-03-31,1
5823,2024-03-01,2024-04-01,1
5823,2024-03-01,2024-05-01,2
5824,2024-04-01,2024-05-01,4
5825,2023-11-01,2023-12-01,6
5826,2023-12-01,2023-12-31,1
5826,2023-12-01,2024-01-01,2
5827,2023-12-01,2023-12-31,1
5827,2023-12-01,2024-01-01,2
5828,2024-01-01,2024-01-31,1
5828,2024-01-01,2024-03-01,2
5829,2024-02-01,2024-03-02,1
5829,2024-02-01,2024-04-01,1
5829,2024-02-01,2024-05-01,3
5830,2024-03-01,2024-03-31,1
5830,2024-03-01,2024-04-01,1
5830,2024-03-01,2024-05-01,1
5831,2024-04-01,2024-05-01,6
5832,2023-11-01,2023-12-01,6
5833,2023-12-01,2023-12-31,1
5833,2023-12-01,2024-01-01,3
5834,2023-12-01,2023-12-31,1
5834,2023-12-01,2024-01-01,2
5835,2024-01-01,2024-01-31,1
5835,2024-01-01,2024-03-01,2
5836,2024-02-01,2024-03-02,1
5836,2024-02-01,2024-04-01,1
5836,2024-02-01,2024-05-01,1
5837,2024-03-01,2024-03-31,1
5837,2024-03-01,2024-04-01,1
5837,2024-03-01,2024-05-01,1
5838,2024-04-01,2024-05-01,3
5839,2023-11-01,2023-12-01,6
5840,2023-12-01,2023-12-31,1
5840,2023-12-01,2024-01-01,3
5841,2023-12-01,2023-12-31,1
5841,2023-12-01,2024-01-01,2
5842,2024-01-01,2024-01-31,1
5842,2024-01-01,2024-03-01,2
5843,2024-02-01,2024-03-02,1
5843,2024-02-01,2024-04-01,1
5843,2024-02-01,2024-05-01,2
5844,2024-03-01,2024-03-31,1
5844,2024-03-01,2024-04-01,1
5844,2024-03-01,2024-05-01,2
5845,2024-04-01,2024-05-01,1
5846,2023-11-01,2023-12-01,4
5847,2023-12-01,2023-12-31,1
5847,2023-12-01,2024-01-01,5
5848,2023-12-01,2023-12-31,1
5848,2023-12-01,2024-01-01,2
5849,2024-01-01,2024-01-31,1
5849,2024-01-01,2024-03-01,5
5850,2024-02-01,2024-03-02,1
5850,2024-02-01,2024-04-01,1
5850,2024-02-01,2024-05-01,1
5851,2024-03-01,2024-03-31,1
5851,2024-03-01,2024-04-01,1
5851,2024-03-01,2024-05-01,2
5852,2024-04-01,2024-05-01,3
5853,2023-11-01,2023-12-01,4
5854,2023-12-01,2023-12-31,1
5854,2023-12-01,2024-01-01,3
5855,2023-12-01,2023-12-31,1
5855,2023-12-01,2024-01-01,5
5856,2024-01-01,2024-01-31,1
5856,2024-01-01,2024-03-01,2
5857,2024-02-01,2024-03-02,1
5857,2024-02-01,2024-04-01,1
5857,2024-02-01,2024-05-01,1
5858,2024-03-01,2024-03-31,1
5858,2024-03-01,2024-04-01,1
5858,2024-03-01,2024-05-01,1
5859,2024-04-01,2024-05-01,3
5860,2023-11-01,2023-12-01,1
5861,2023-12-01,2023-12-31,1
5861,2023-12-01,2024-01-01,5
5862,2023-12-01,2023-12-31,1
5862,2023-12-01,2024-01-01,4
5863,2024-01-01,2024-01-31,1
5863,2024-01-01,2024-03-01,3
5864,2024-02-01,2024-03-02,1
5864,2024-02-01,2024-04-01,1
5864,2024-02-01,2024-05-01,1
5865,2024-03-01,2024-03-31,1
5865,2024-03-01,2024-04-01,1
5865,2024-03-01,2024-05-01,4
5866,2024-04-01,2024-05-01,3
5867,2023-11-01,2023-12-01,3
5868,2023-12-01,2023-12-31,1
5868,2023-12-01,2024-01-01,4
5869,2023-12-01,2023-12-31,1
5869,2023-12-01,2024-01-01,5
5870,2024-01-01,2024-01-31,1
5870,2024-01-01,2024-03-01,2
5871,2024-02-01,2024-03-02,1
5871,2024-02-01,2024-04-01,1
5871,2024-02-01,2024-05-01,2
5872,2024-03-01,2024-03-31,1
5872,2024-03-01,2024-04-01,1
5872,2024-03-01,2024-05-01,1
5873,2024-04-01,2024-05-01,3
5874,2023-11-01,2023-12-01,3
5875,2023-12-01,2023-12-31,1
5875,2023-12-01,2024-01-01,3
5876,2023-12-01,2023-12-31,1
5876,2023-12-01,2024-01-01,4
5877,2024-01-01,2024-01-31,1
5877,2024-01-01,2024-03-01,3
5878,2024-02-01,2024-03-02,1
5878,2024-02-01,2024-04-01,1
5878,2024-02-01,2024-05-01,2
5879,2024-03-01,2024-03-31,1
5879,2024-03-01,2024-04-01,1
5879,2024-03-01,2024-05-01,1
5880,2024-04-01,2024-05-01,3
5881,2023-11-01,2023-12-01,6
5882,2023-12-01,2023-12-31,1
5882,2023-12-01,2024-01-01,5
5883,2023-12-01,2023-12-31,1
5883,2023-12-01,2024-01-01,2
5884,2024-01-01,2024-01-31,1
5884,2024-01-01,2024-03-01,4
5885,2024-02-01,2024-03-02,1
5885,2024-02-01,2024-04-01,1
5885,2024-02-01,2024-05-01,1
5886,2024-03-01,2024-03-31,1
5887,2024-04-01,2024-05-01,4
5888,2023-11-01,2023-12-01,5
5889,2023-12-01,2023-12-31,1
5889,2023-12-01,2024-01-01,2
5890,2023-12-01,2023-12-31,1
5891,2024-01-01,2024-01-31,1
5891,2024-01-01,2024-03-01,5
5892,2024-02-01,2024-03-02,1
5892,2024-02-01,2024-04-01,1
5892,2024-02-01,2024-05-01,2
5893,2024-03-01,2024-03-31,1
5893,2024-03-01,2024-04-01,1
5893,2024-03-01,2024-05-01,1
5894,2024-04-01,2024-05-01,6
5895,2023-11-01,2023-12-01,6
5896,2023-12-01,2023-12-31,1
5896,2023-12-01,2024-01-01,2
5897,2023-12-01,2023-12-31,1
5897,2023-12-01,2024-01-01,2
5898,2024-01-01,2024-01-31,1
5898,2024-01-01,2024-03-01,3
5899,2024-02-01,2024-03-02,1
5899,2024-02-01,2024-04-01,1
5899,2024-02-01,2024-05-01,1
