user_id,account_create_month,purchase_month
4463,2024-01-01,2024-03-01
4463,2024-01-01,2024-03-01
4464,2024-02-01,2024-03-02
4464,2024-02-01,2024-04-01
4464,2024-02-01,2024-05-01
4465,2024-03-01,2024-03-31
4465,2024-03-01,2024-04-01
4465,2024-03-01,2024-05-01
4465,2024-03-01,2024-05-01
4465,2024-03-01,2024-05-01
4465,2024-03-01,2024-05-01
4466,2024-04-01,2024-05-01
4466,2024-04-01,2024-05-01
4466,2024-04-01,2024-05-01
4466,2024-04-01,2024-05-01
4467,2023-11-01,2023-12-01
4468,2023-12-01,2023-12-31
4468,2023-12-01,2024-01-01
4468,2023-12-01,2024-01-01
4469,2023-12-01,2023-12-31
4469,2023-12-01,2024-01-01
4469,2023-12-01,2024-01-01
4470,2024-01-01,2024-01-31
4471,2024-02-01,2024-03-02
4471,2024-02-01,2024-04-01
4471,2024-02-01,2024-05-01
4471,2024-02-01,2024-05-01
4472,2024-03-01,2024-03-31
4472,2024-03-01,2024-04-01
4472,2024-03-01,2024-05-01
4472,2024-03-01,2024-05-01
4472,2024-03-01,2024-05-01
4472,2024-03-01,2024-05-01
4473,2024-04-01,2024-05-01
4473,2024-04-01,2024-05-01
4473,2024-04-01,2024-05-01
4473,2024-04-01,2024-05-01
4473,2024-04-01,2024-05-01
4473,2024-04-01,2024-05-01
4474,2023-11-01,2023-12-01
4474,2023-11-01,2023-12-01
4474,2023-11-01,2023-12-01
4474,2023-11-01,2023-12-01
4475,2023-12-01,2023-12-31
4475,2023-12-01,2024-01-01
4475,2023-12-01,2024-01-01
4475,2023-12-01,2024-01-01
4475,2023-12-01,2024-01-01
4475,2023-12-01,2024-01-01
4476,2023-12-01,2023-12-31
4476,2023-12-01,2024-01-01
4476,2023-12-01,2024-01-01
4476,2023-12-01,2024-01-01
4477,2024-01-01,2024-01-31
4477,2024-01-01,2024-03-01
4477,2024-01-01,2024-03-01
4478,2024-02-01,2024-03-02
4478,2024-02-01,2024-04-01
4478,2024-02-01,2024-05-01
4478,2024-02-01,2024-05-01
4479,2024-03-01,2024-03-31
4479,2024-03-01,2024-04-01
4479,2024-03-01,2024-05-01
4479,2024-03-01,2024-05-01
4480,2024-04-01,2024-05-01
4480,2024-04-01,2024-05-01
4480,2024-04-01,2024-05-01
4481,2023-11-01,2023-12-01
4481,2023-11-01,2023-12-01
4481,2023-11-01,2023-12-01
4481,2023-11-01,2023-12-01
4481,2023-11-01,2023-12-01
4481,2023-11-01,2023-12-01
4482,2023-12-01,2023-12-31
4482,2023-12-01,2024-01-01
4482,2023-12-01,2024-01-01
4482,2023-12-01,2024-01-01
4483,2023-12-01,2023-12-31
4483,2023-12-01,2024-01-01
4483,2023-12-01,2024-01-01
4484,2024-01-01,2024-01-31
4484,2024-01-01,2024-03-01
4484,2024-01-01,2024-03-01
4485,2024-02-01,2024-03-02
4485,2024-02-01,2024-04-01
4485,2024-02-01,2024-05-01
4486,2024-03-01,2024-03-31
4486,2024-03-01,2024-04-01
4486,2024-03-01,2024-05-01
4486,2024-03-01,2024-05-01
4487,2024-04-01,2024-05-01
4487,2024-04-01,2024-05-01
4487,2024-04-01,2024-05-01
4488,2023-11-01,2023-12-01
4488,2023-11-01,2023-12-01
4488,2023-11-01,2023-12-01
4488,2023-11-01,2023-12-01
4488,2023-11-01,2023-12-01
4489,2023-12-01,2023-12-31
4489,2023-12-01,2024-01-01
4489,2023-12-01,2024-01-01
4489,2023-12-01,2024-01-01
4490,2023-12-01,2023-12-31
4490,2023-12-01,2024-01-01
4490,2023-12-01,2024-01-01
4490,2023-12-01,2024-01-01
4490,2023-12-01,2024-01-01
4491,2024-01-01,2024-01-31
4491,2024-01-01,2024-03-01
4491,2024-01-01,2024-03-01
4491,2024-01-01,2024-03-01
4491,2024-01-01,2024-03-01
4491,2024-01-01,2024-03-01
4492,2024-02-01,2024-03-02
4492,2024-02-01,2024-04-01
4492,2024-02-01,2024-05-01
4492,2024-02-01,2024-05-01
4493,2024-03-01,2024-03-31
4493,2024-03-01,2024-04-01
4493,2024-03-01,2024-05-01
4494,2024-04-01,2024-05-01
4494,2024-04-01,2024-05-01
4494,2024-04-01,2024-05-01
4495,2023-11-01,2023-12-01
4495,2023-11-01,2023-12-01
4495,2023-11-01,2023-12-01
4496,2023-12-01,2023-12-31
4496,2023-12-01,2024-01-01
4496,2023-12-01,2024-01-01
4496,2023-12-01,2024-01-01
4496,2023-12-01,2024-01-01
4496,2023-12-01,2024-01-01
4497,2023-12-01,2023-12-31
4497,2023-12-01,2024-01-01
4497,2023-12-01,2024-01-01
4497,2023-12-01,2024-01-01
4497,2023-12-01,2024-01-01
4498,2024-01-01,2024-01-31
4498,2024-01-01,2024-03-01
4498,2024-01-01,2024-03-01
4498,2024-01-01,2024-03-01
4499,2024-02-01,2024-03-02
4499,2024-02-01,2024-04-01
4499,2024-02-01,2024-05-01
4499,2024-02-01,2024-05-01
4500,2024-03-01,2024-03-31
4500,2024-03-01,2024-04-01
4500,2024-03-01,2024-05-01
4500,2024-03-01,2024-05-01
4501,2024-04-01,2024-05-01
4501,2024-04-01,2024-05-01
4501,2024-04-01,2024-05-01
4501,2024-04-01,2024-05-01
4501,2024-04-01,2024-05-01
4502,2023-11-01,2023-12-01
4502,2023-11-01,2023-12-01
4502,2023-11-01,2023-12-01
4503,2023-12-01,2023-12-31
4503,2023-12-01,2024-01-01
4503,2023-12-01,2024-01-01
4503,2023-12-01,2024-01-01
4504,2023-12-01,2023-12-31
4504,2023-12-01,2024-01-01
4504,2023-12-01,2024-01-01
4505,2024-01-01,2024-01-31
4505,2024-01-01,2024-03-01
4505,2024-01-01,2024-03-01
4505,2024-01-01,2024-03-01
4505,2024-01-01,2024-03-01
4505,2024-01-01,2024-03-01
4506,2024-02-01,2024-03-02
4506,2024-02-01,2024-04-01
4506,2024-02-01,2024-05-01
4507,2024-03-01,2024-03-31
4507,2024-03-01,2024-04-01
4507,2024-03-01,2024-05-01
4507,2024-03-01,2024-05-01
4507,2024-03-01,2024-05-01
4508,2024-04-01,2024-05-01
4508,2024-04-01,2024-05-01
4508,2024-04-01,2024-05-01
4508,2024-04-01,2024-05-01
4509,2023-11-01,2023-12-01
4509,2023-11-01,2023-12-01
4509,2023-11-01,2023-12-01
4509,2023-11-01,2023-12-01
4509,2023-11-01,2023-12-01
4510,2023-12-01,2023-12-31
4511,2023-12-01,2023-12-31
4512,2024-01-01,2024-01-31
4512,2024-01-01,2024-03-01
4512,2024-01-01,2024-03-01
4512,2024-01-01,2024-03-01
4512,2024-01-01,2024-03-01
4512,2024-01-01,2024-03-01
4513,2024-02-01,2024-03-02
4514,2024-03-01,2024-03-31
4514,2024-03-01,2024-04-01
4514,2024-03-01,2024-05-01
4515,2024-04-01,2024-05-01
4515,2024-04-01,2024-05-01
4515,2024-04-01,2024-05-01
4516,2023-11-01,2023-12-01
4516,2023-11-01,2023-12-01
4516,2023-11-01,2023-12-01
4516,2023-11-01,2023-12-01
4516,2023-11-01,2023-12-01
4517,2023-12-01,2023-12-31
4517,2023-12-01,2024-01-01
4517,2023-12-01,2024-01-01
4518,2023-12-01,2023-12-31
4518,2023-12-01,2024-01-01
4518,2023-12-01,2024-01-01
4518,2023-12-01,2024-01-01
4518,2023-12-01,2024-01-01
4519,2024-01-01,2024-01-31
4519,2024-01-01,2024-03-01
4519,2024-01-01,2024-03-01
4519,2024-01-01,2024-03-01
4520,2024-02-01,2024-03-02
4520,2024-02-01,2024-04-01
4520,2024-02-01,2024-05-01
4520,2024-02-01,2024-05-01
4520,2024-02-01,2024-05-01
4520,2024-02-01,2024-05-01
4521,2024-03-01,2024-03-31
4522,2024-04-01,2024-05-01
4523,2023-11-01,2023-12-01
4523,2023-11-01,2023-12-01
4523,2023-11-01,2023-12-01
4523,2023-11-01,2023-12-01
4523,2023-11-01,2023-12-01
4523,2023-11-01,2023-12-01
4524,2023-12-01,2023-12-31
4524,2023-12-01,2024-01-01
4524,2023-12-01,2024-01-01
4525,2023-12-01,2023-12-31
4526,2024-01-01,2024-01-31
4526,2024-01-01,2024-03-01
4526,2024-01-01,2024-03-01
4527,2024-02-01,2024-03-02
4527,2024-02-01,2024-04-01
4527,2024-02-01,2024-05-01
4528,2024-03-01,2024-03-31
4528,2024-03-01,2024-04-01
4528,2024-03-01,2024-05-01
4529,2024-04-01,2024-05-01
4529,2024-04-01,2024-05-01
4529,2024-04-01,2024-05-01
4529,2024-04-01,2024-05-01
4529,2024-04-01,2024-05-01
4529,2024-04-01,2024-05-01
4530,2023-11-01,2023-12-01
4530,2023-11-01,2023-12-01
4530,2023-11-01,2023-12-01
4530,2023-11-01,2023-12-01
4530,2023-11-01,2023-12-01
4530,2023-11-01,2023-12-01
4531,2023-12-01,2023-12-31
4531,2023-12-01,2024-01-01
4531,2023-12-01,2024-01-01
4531,2023-12-01,2024-01-01
4531,2023-12-01,2024-01-01
4532,2023-12-01,2023-12-31
4532,2023-12-01,2024-01-01
4532,2023-12-01,2024-01-01
4533,2024-01-01,2024-01-31
4533,2024-01-01,2024-03-01
4533,2024-01-01,2024-03-01
4533,2024-01-01,2024-03-01
4534,2024-02-01,2024-03-02
4534,2024-02-01,2024-04-01
4534,2024-02-01,2024-05-01
4534,2024-02-01,2024-05-01
4534,2024-02-01,2024-05-01
4535,2024-03-01,2024-03-31
4535,2024-03-01,2024-04-01
4535,2024-03-01,2024-05-01
4535,2024-03-01,2024-05-01
4536,2024-04-01,2024-05-01
4536,2024-04-01,2024-05-01
4536,2024-04-01,2024-05-01
4536,2024-04-01,2024-05-01
4536,2024-04-01,2024-05-01
4537,2023-11-01,2023-12-01
4537,2023-11-01,2023-12-01
4537,2023-11-01,2023-12-01
4538,2023-12-01,2023-12-31
4538,2023-12-01,2024-01-01
4538,2023-12-01,2024-01-01
4539,2023-12-01,2023-12-31
4539,2023-12-01,2024-01-01
4539,2023-12-01,2024-01-01
4540,2024-01-01,2024-01-31
4540,2024-01-01,2024-03-01
4540,2024-01-01,2024-03-01
4540,2024-01-01,2024-03-01
4540,2024-01-01,2024-03-01
4540,2024-01-01,2024-03-01
4541,2024-02-01,2024-03-02
4541,2024-02-01,2024-04-01
4541,2024-02-01,2024-05-01
4542,2024-03-01,2024-03-31
4542,2024-03-01,2024-04-01
4542,2024-03-01,2024-05-01
4542,2024-03-01,2024-05-01
4543,2024-04-01,2024-05-01
4543,2024-04-01,2024-05-01
4543,2024-04-01,2024-05-01
4543,2024-04-01,2024-05-01
4543,2024-04-01,2024-05-01
4544,2023-11-01,2023-12-01
4545,2023-12-01,2023-12-31
4545,2023-12-01,2024-01-01
4545,2023-12-01,2024-01-01
4546,2023-12-01,2023-12-31
4546,2023-12-01,2024-01-01
4546,2023-12-01,2024-01-01
4547,2024-01-01,2024-01-31
4547,2024-01-01,2024-03-01
4547,2024-01-01,2024-03-01
4548,2024-02-01,2024-03-02
4548,2024-02-01,2024-04-01
4548,2024-02-01,2024-05-01
4549,2024-03-01,2024-03-31
4549,2024-03-01,2024-04-01
4549,2024-03-01,2024-05-01
4549,2024-03-01,2024-05-01
4549,2024-03-01,2024-05-01
4550,2024-04-01,2024-05-01
4550,2024-04-01,2024-05-01
4550,2024-04-01,2024-05-01
4551,2023-11-01,2023-12-01
4551,2023-11-01,2023-12-01
4551,2023-11-01,2023-12-01
4551,2023-11-01,2023-12-01
4551,2023-11-01,2023-12-01
4552,2023-12-01,2023-12-31
4553,2023-12-01,2023-12-31
4553,2023-12-01,2024-01-01
4553,2023-12-01,2024-01-01
4554,2024-01-01,2024-01-31
4555,2024-02-01,2024-03-02
4555,2024-02-01,2024-04-01
4555,2024-02-01,2024-05-01
4556,2024-03-01,2024-03-31
4557,2024-04-01,2024-05-01
4557,2024-04-01,2024-05-01
4557,2024-04-01,2024-05-01
4558,2023-11-01,2023-12-01
4558,2023-11-01,2023-12-01
4558,2023-11-01,2023-12-01
4559,2023-12-01,2023-12-31
4559,2023-12-01,2024-01-01
4559,2023-12-01,2024-01-01
4560,2023-12-01,2023-12-31
4560,2023-12-01,2024-01-01
4560,2023-12-01,2024-01-01
4561,2024-01-01,2024-01-31
4561,2024-01-01,2024-03-01
4561,2024-01-01,2024-03-01
4562,2024-02-01,2024-03-02
4562,2024-02-01,2024-04-01
4562,2024-02-01,2024-05-01
4562,2024-02-01,2024-05-01
4563,2024-03-01,2024-03-31
4563,2024-03-01,2024-04-01
4563,2024-03-01,2024-05-01
4563,2024-03-01,2024-05-01
4563,2024-03-01,2024-05-01
4563,2024-03-01,2024-05-01
4564,2024-04-01,2024-05-01
4564,2024-04-01,2024-05-01
4564,2024-04-01,2024-05-01
4565,2023-11-01,2023-12-01
4565,2023-11-01,2023-12-01
4565,2023-11-01,2023-12-01
4565,2023-11-01,2023-12-01
4565,2023-11-01,2023-12-01
4566,2023-12-01,2023-12-31
4566,2023-12-01,2024-01-01
4566,2023-12-01,2024-01-01
4567,2023-12-01,2023-12-31
4567,2023-12-01,2024-01-01
4567,2023-12-01,2024-01-01
4568,2024-01-01,2024-01-31
4568,2024-01-01,2024-03-01
4568,2024-01-01,2024-03-01
4568,2024-01-01,2024-03-01
4569,2024-02-01,2024-03-02
4569,2024-02-01,2024-04-01
4569,2024-02-01,2024-05-01
4569,2024-02-01,2024-05-01
4569,2024-02-01,2024-05-01
4569,2024-02-01,2024-05-01
4570,2024-03-01,2024-03-31
4570,2024-03-01,2024-04-01
4570,2024-03-01,2024-05-01
4570,2024-03-01,2024-05-01
4570,2024-03-01,2024-05-01
4571,2024-04-01,2024-05-01
4571,2024-04-01,2024-05-01
4571,2024-04-01,2024-05-01
4571,2024-04-01,2024-05-01
4571,2024-04-01,2024-05-01
4572,2023-11-01,2023-12-01
4572,2023-11-01,2023-12-01
4572,2023-11-01,2023-12-01
4572,2023-11-01,2023-12-01
4573,2023-12-01,2023-12-31
4573,2023-12-01,2024-01-01
4573,2023-12-01,2024-01-01
4574,2023-12-01,2023-12-31
4574,2023-12-01,2024-01-01
4574,2023-12-01,2024-01-01
4574,2023-12-01,2024-01-01
4574,2023-12-01,2024-01-01
4574,2023-12-01,2024-01-01
4575,2024-01-01,2024-01-31
4575,2024-01-01,2024-03-01
4575,2024-01-01,2024-03-01
4575,2024-01-01,2024-03-01
4576,2024-02-01,2024-03-02
4576,2024-02-01,2024-04-01
4576,2024-02-01,2024-05-01
4577,2024-03-01,2024-03-31
4577,2024-03-01,2024-04-01
4577,2024-03-01,2024-05-01
4578,2024-04-01,2024-05-01
4578,2024-04-01,2024-05-01
4578,2024-04-01,2024-05-01
4579,2023-11-01,2023-12-01
4579,2023-11-01,2023-12-01
4579,2023-11-01,2023-12-01
4580,2023-12-01,2023-12-31
4580,2023-12-01,2024-01-01
4580,2023-12-01,2024-01-01
4580,2023-12-01,2024-01-01
4580,2023-12-01,2024-01-01
4581,2023-12-01,2023-12-31
4581,2023-12-01,2024-01-01
4581,2023-12-01,2024-01-01
4582,2024-01-01,2024-01-31
4582,2024-01-01,2024-03-01
4582,2024-01-01,2024-03-01
4582,2024-01-01,2024-03-01
4582,2024-01-01,2024-03-01
4582,2024-01-01,2024-03-01
4583,2024-02-01,2024-03-02
4584,2024-03-01,2024-03-31
4584,2024-03-01,2024-04-01
4584,2024-03-01,2024-05-01
4584,2024-03-01,2024-05-01
4585,2024-04-01,2024-05-01
4585,2024-04-01,2024-05-01
4585,2024-04-01,2024-05-01
4586,2023-11-01,2023-12-01
4587,2023-12-01,2023-12-31
4587,2023-12-01,2024-01-01
4587,2023-12-01,2024-01-01
4587,2023-12-01,2024-01-01
4587,2023-12-01,2024-01-01
4587,2023-12-01,2024-01-01
4588,2023-12-01,2023-12-31
4588,2023-12-01,2024-01-01
4588,2023-12-01,2024-01-01
4588,2023-12-01,2024-01-01
4588,2023-12-01,2024-01-01
4588,2023-12-01,2024-01-01
4589,2024-01-01,2024-01-31
4589,2024-01-01,2024-03-01
4589,2024-01-01,2024-03-01
4590,2024-02-01,2024-03-02
4590,2024-02-01,2024-04-01
4590,2024-02-01,2024-05-01
4591,2024-03-01,2024-03-31
4591,2024-03-01,2024-04-01
4591,2024-03-01,2024-05-01
4592,2024-04-01,2024-05-01
4592,2024-04-01,2024-05-01
4592,2024-04-01,2024-05-01
4592,2024-04-01,2024-05-01
4592,2024-04-01,2024-05-01
4593,2023-11-01,2023-12-01
4593,2023-11-01,2023-12-01
4593,2023-11-01,2023-12-01
4594,2023-12-01,2023-12-31
4594,2023-12-01,2024-01-01
4594,2023-12-01,2024-01-01
4595,2023-12-01,2023-12-31
4595,2023-12-01,2024-01-01
4595,2023-12-01,2024-01-01
4596,2024-01-01,2024-01-31
4596,2024-01-01,2024-03-01
4596,2024-01-01,2024-03-01
4597,2024-02-01,2024-03-02
4597,2024-02-01,2024-04-01
4597,2024-02-01,2024-05-01
4598,2024-03-01,2024-03-31
4598,2024-03-01,2024-04-01
4598,2024-03-01,2024-05-01
4599,2024-04-01,2024-05-01
4599,2024-04-01,2024-05-01
4599,2024-04-01,2024-05-01
4599,2024-04-01,2024-05-01
4600,2023-11-01,2023-12-01
4600,2023-11-01,2023-12-01
4600,2023-11-01,2023-12-01
4600,2023-11-01,2023-12-01
4600,2023-11-01,2023-12-01
4600,2023-11-01,2023-12-01
4601,2023-12-01,2023-12-31
4601,2023-12-01,2024-01-01
4601,2023-12-01,2024-01-01
4602,2023-12-01,2023-12-31
4602,2023-12-01,2024-01-01
4602,2023-12-01,2024-01-01
4602,2023-12-01,2024-01-01
4602,2023-12-01,2024-01-01
4602,2023-12-01,2024-01-01
4603,2024-01-01,2024-01-31
4603,2024-01-01,2024-03-01
4603,2024-01-01,2024-03-01
4603,2024-01-01,2024-03-01
4603,2024-01-01,2024-03-01
4603,2024-01-01,2024-03-01
4604,2024-02-01,2024-03-02
4604,2024-02-01,2024-04-01
4604,2024-02-01,2024-05-01
4604,2024-02-01,2024-05-01
4604,2024-02-01,2024-05-01
4605,2024-03-01,2024-03-31
4605,2024-03-01,2024-04-01
4605,2024-03-01,2024-05-01
4605,2024-03-01,2024-05-01
4606,2024-04-01,2024-05-01
4606,2024-04-01,2024-05-01
4606,2024-04-01,2024-05-01
4607,2023-11-01,2023-12-01
4607,2023-11-01,2023-12-01
4607,2023-11-01,2023-12-01
4607,2023-11-01,2023-12-01
4607,2023-11-01,2023-12-01
4608,2023-12-01,2023-12-31
4608,2023-12-01,2024-01-01
4608,2023-12-01,2024-01-01
4609,2023-12-01,2023-12-31
4609,2023-12-01,2024-01-01
4609,2023-12-01,2024-01-01
4609,2023-12-01,2024-01-01
4609,2023-12-01,2024-01-01
4609,2023-12-01,2024-01-01
4610,2024-01-01,2024-01-31
4610,2024-01-01,2024-03-01
4610,2024-01-01,2024-03-01
4611,2024-02-01,2024-03-02
4611,2024-02-01,2024-04-01
4611,2024-02-01,2024-05-01
4612,2024-03-01,2024-03-31
4612,2024-03-01,2024-04-01
4612,2024-03-01,2024-05-01
4612,2024-03-01,2024-05-01
4613,2024-04-01,2024-05-01
4613,2024-04-01,2024-05-01
4613,2024-04-01,2024-05-01
4614,2023-11-01,2023-12-01
4614,2023-11-01,2023-12-01
4614,2023-11-01,2023-12-01
4615,2023-12-01,2023-12-31
4616,2023-12-01,2023-12-31
4616,2023-12-01,2024-01-01
4616,2023-12-01,2024-01-01
4616,2023-12-01,2024-01-01
4617,2024-01-01,2024-01-31
4617,2024-01-01,2024-03-01
4617,2024-01-01,2024-03-01
4618,2024-02-01,2024-03-02
4618,2024-02-01,2024-04-01
4618,2024-02-01,2024-05-01
4619,2024-03-01,2024-03-31
4619,2024-03-01,2024-04-01
4619,2024-03-01,2024-05-01
4619,2024-03-01,2024-05-01
4620,2024-04-01,2024-05-01
4620,2024-04-01,2024-05-01
4620,2024-04-01,2024-05-01
4620,2024-04-01,2024-05-01
4620,2024-04-01,2024-05-01
4620,2024-04-01,2024-05-01
4621,2023-11-01,2023-12-01
4621,2023-11-01,2023-12-01
4621,2023-11-01,2023-12-01
4621,2023-11-01,2023-12-01
4622,2023-12-01,2023-12-31
4622,2023-12-01,2024-01-01
4622,2023-12-01,2024-01-01
4622,2023-12-01,2024-01-01
4622,2023-12-01,2024-01-01
4622,2023-12-01,2024-01-01
4623,2023-12-01,2023-12-31
4624,2024-01-01,2024-01-31
4625,2024-02-01,2024-03-02
4625,2024-02-01,2024-04-01
4625,2024-02-01,2024-05-01
4626,2024-03-01,2024-03-31
4626,2024-03-01,2024-04-01
4626,2024-03-01,2024-05-01
4627,2024-04-01,2024-05-01
4627,2024-04-01,2024-05-01
4627,2024-04-01,2024-05-01
4628,2023-11-01,2023-12-01
4628,2023-11-01,2023-12-01
4628,2023-11-01,2023-12-01
4628,2023-11-01,2023-12-01
4628,2023-11-01,2023-12-01
4628,2023-11-01,2023-12-01
4629,2023-12-01,2023-12-31
4629,2023-12-01,2024-01-01
4629,2023-12-01,2024-01-01
4629,2023-12-01,2024-01-01
4630,2023-12-01,2023-12-31
4630,2023-12-01,2024-01-01
4630,2023-12-01,2024-01-01
4631,2024-01-01,2024-01-31
4631,2024-01-01,2024-03-01
4631,2024-01-01,2024-03-01
4631,2024-01-01,2024-03-01
4631,2024-01-01,2024-03-01
4632,2024-02-01,2024-03-02
4632,2024-02-01,2024-04-01
4632,2024-02-01,2024-05-01
4632,2024-02-01,2024-05-01
4633,2024-03-01,2024-03-31
4633,2024-03-01,2024-04-01
4633,2024-03-01,2024-05-01
4634,2024-04-01,2024-05-01
4634,2024-04-01,2024-05-01
4634,2024-04-01,2024-05-01
4634,2024-04-01,2024-05-01
4634,2024-04-01,2024-05-01
4634,2024-04-01,2024-05-01
4635,2023-11-01,2023-12-01
4635,2023-11-01,2023-12-01
4635,2023-11-01,2023-12-01
4636,2023-12-01,2023-12-31
4636,2023-12-01,2024-01-01
4636,2023-12-01,2024-01-01
4636,2023-12-01,2024-01-01
4636,2023-12-01,2024-01-01
4637,2023-12-01,2023-12-31
4637,2023-12-01,2024-01-01
4637,2023-12-01,2024-01-01
4637,2023-12-01,2024-01-01
4637,2023-12-01,2024-01-01
4637,2023-12-01,2024-01-01
4638,2024-01-01,2024-01-31
4638,2024-01-01,2024-03-01
4638,2024-01-01,2024-03-01
4638,2024-01-01,2024-03-01
4638,2024-01-01,2024-03-01
4638,2024-01-01,2024-03-01
4639,2024-02-01,2024-03-02
4639,2024-02-01,2024-04-01
4639,2024-02-01,2024-05-01
4640,2024-03-01,2024-03-31
4640,2024-03-01,2024-04-01
4640,2024-03-01,2024-05-01
4640,2024-03-01,2024-05-01
4641,2024-04-01,2024-05-01
4641,2024-04-01,2024-05-01
4641,2024-04-01,2024-05-01
4642,2023-11-01,2023-12-01
4642,2023-11-01,2023-12-01
4642,2023-11-01,2023-12-01
4643,2023-12-01,2023-12-31
4643,2023-12-01,2024-01-01
4643,2023-12-01,2024-01-01
4644,2023-12-01,2023-12-31
4644,2023-12-01,2024-01-01
4644,2023-12-01,2024-01-01
4645,2024-01-01,2024-01-31
4645,2024-01-01,2024-03-01
4645,2024-01-01,2024-03-01
4645,2024-01-01,2024-03-01
4646,2024-02-01,2024-03-02
4646,2024-02-01,2024-04-01
4646,2024-02-01,2024-05-01
4646,2024-02-01,2024-05-01
4646,2024-02-01,2024-05-01
4647,2024-03-01,2024-03-31
4647,2024-03-01,2024-04-01
4647,2024-03-01,2024-05-01
4647,2024-03-01,2024-05-01
4647,2024-03-01,2024-05-01
4647,2024-03-01,2024-05-01
4648,2024-04-01,2024-05-01
4648,2024-04-01,2024-05-01
4648,2024-04-01,2024-05-01
4649,2023-11-01,2023-12-01
4650,2023-12-01,2023-12-31
4650,2023-12-01,2024-01-01
4650,2023-12-01,2024-01-01
4650,2023-12-01,2024-01-01
4650,2023-12-01,2024-01-01
4651,2023-12-01,2023-12-31
4651,2023-12-01,2024-01-01
4651,2023-12-01,2024-01-01
4652,2024-01-01,2024-01-31
4652,2024-01-01,2024-03-01
4652,2024-01-01,2024-03-01
4652,2024-01-01,2024-03-01
4653,2024-02-01,2024-03-02
4653,2024-02-01,2024-04-01
4653,2024-02-01,2024-05-01
4653,2024-02-01,2024-05-01
4653,2024-02-01,2024-05-01
4654,2024-03-01,2024-03-31
4654,2024-03-01,2024-04-01
4654,2024-03-01,2024-05-01
4654,2024-03-01,2024-05-01
4655,2024-04-01,2024-05-01
4655,2024-04-01,2024-05-01
4655,2024-04-01,2024-05-01
4656,2023-11-01,2023-12-01
4656,2023-11-01,2023-12-01
4656,2023-11-01,2023-12-01
4657,2023-12-01,2023-12-31
4657,2023-12-01,2024-01-01
4657,2023-12-01,2024-01-01
4657,2023-12-01,2024-01-01
4657,2023-12-01,2024-01-01
4658,2023-12-01,2023-12-31
4658,2023-12-01,2024-01-01
4658,2023-12-01,2024-01-01
4659,2024-01-01,2024-01-31
4659,2024-01-01,2024-03-01
4659,2024-01-01,2024-03-01
4659,2024-01-01,2024-03-01
4659,2024-01-01,2024-03-01
4659,2024-01-01,2024-03-01
4660,2024-02-01,2024-03-02
4660,2024-02-01,2024-04-01
4660,2024-02-01,2024-05-01
4660,2024-02-01,2024-05-01
4660,2024-02-01,2024-05-01
4660,2024-02-01,2024-05-01
4661,2024-03-01,2024-03-31
4662,2024-04-01,2024-05-01
4662,2024-04-01,2024-05-01
4662,2024-04-01,2024-05-01
4662,2024-04-01,2024-05-01
4662,2024-04-01,2024-05-01
4662,2024-04-01,2024-05-01
4663,2023-11-01,2023-12-01
4663,2023-11-01,2023-12-01
4663,2023-11-01,2023-12-01
4663,2023-11-01,2023-12-01
4664,2023-12-01,2023-12-31
4664,2023-12-01,2024-01-01
4664,2023-12-01,2024-01-01
4665,2023-12-01,2023-12-31
4665,2023-12-01,2024-01-01
4665,2023-12-01,2024-01-01
4665,2023-12-01,2024-01-01
4665,2023-12-01,2024-01-01
4665,2023-12-01,2024-01-01
4666,2024-01-01,2024-01-31
4666,2024-01-01,2024-03-01
4666,2024-01-01,2024-03-01
4666,2024-01-01,2024-03-01
4667,2024-02-01,2024-03-02
4667,2024-02-01,2024-04-01
4667,2024-02-01,2024-05-01
4667,2024-02-01,2024-05-01
4667,2024-02-01,2024-05-01
4667,2024-02-01,2024-05-01
4668,2024-03-01,2024-03-31
4668,2024-03-01,2024-04-01
4668,2024-03-01,2024-05-01
4668,2024-03-01,2024-05-01
4668,2024-03-01,2024-05-01
4668,2024-03-01,2024-05-01
4669,2024-04-01,2024-05-01
4669,2024-04-01,2024-05-01
4669,2024-04-01,2024-05-01
4670,2023-11-01,2023-12-01
4670,2023-11-01,2023-12-01
4670,2023-11-01,2023-12-01
4671,2023-12-01,2023-12-31
4671,2023-12-01,2024-01-01
4671,2023-12-01,2024-01-01
4671,2023-12-01,2024-01-01
4671,2023-12-01,2024-01-01
4672,2023-12-01,2023-12-31
4672,2023-12-01,2024-01-01
4672,2023-12-01,2024-01-01
4673,2024-01-01,2024-01-31
4673,2024-01-01,2024-03-01
4673,2024-01-01,2024-03-01
4674,2024-02-01,2024-03-02
4674,2024-02-01,2024-04-01
4674,2024-02-01,2024-05-01
4674,2024-02-01,2024-05-01
4675,2024-03-01,2024-03-31
4675,2024-03-01,2024-04-01
4675,2024-03-01,2024-05-01
4675,2024-03-01,2024-05-01
4675,2024-03-01,2024-05-01
4675,2024-03-01,2024-05-01
4676,2024-04-01,2024-05-01
4676,2024-04-01,2024-05-01
4676,2024-04-01,2024-05-01
4676,2024-04-01,2024-05-01
4676,2024-04-01,2024-05-01
4677,2023-11-01,2023-12-01
4677,2023-11-01,2023-12-01
4677,2023-11-01,2023-12-01
4677,2023-11-01,2023-12-01
4677,2023-11-01,2023-12-01
4677,2023-11-01,2023-12-01
4678,2023-12-01,2023-12-31
4678,2023-12-01,2024-01-01
